tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,inbound_flag,brand_hint,normalized_text,text_length,word_count
2624106,453426,True,Fri Nov 17 09:08:35 +0000 2017,@Tesco @sainsburys @117249 can you reassure customers  that your chicken isnt from the 2 Sisters company?,2624105,,True,sainsburys,@tesco @sainsburys @117249 can you reassure customers that your chicken isnt from the 2 sisters company?,105,16
2625038,189248,True,Sat Oct 28 22:10:54 +0000 2017,"@115940, please help! 10th time this happened in less than 30 minutes!!! https://t.co/kEQgagD00c",2625037,,True,hulu_support,"@115940, please help! 10th time this happened in less than 30 minutes!!! https://t.co/keqgagd00c",96,13
262540,178541,True,Mon Aug 14 14:03:09 +0000 2017,"@AmericanAir Will you fix my stroller before then, or pay for a new stroller nowI had an email to trust @AmericanAir after bad luck with reservation",262541,262539.0,True,unknown,"@americanair will you fix my stroller before then, or pay for a new stroller nowi had an email to trust @americanair after bad luck with reservation",148,26
2625417,741594,True,Mon Oct 30 22:57:09 +0000 2017,Yo @AmericanAir when are we gonna see @116602 built into your entertainment consoles? On this flight and dying for Stranger Things 😩,2625416,,True,AmericanAir,yo @americanair when are we gonna see @116602 built into your entertainment consoles? on this flight and dying for stranger things 😩,132,22
2625603,263657,True,Mon Oct 30 23:23:04 +0000 2017,@nationalrailenq Kenilworth's new station opens on Dec 10th. Shouldn't it be in the Journey Planner by now?,"2625604,2625601",,True,nationalrailenq,@nationalrailenq kenilworth's new station opens on dec 10th. shouldn't it be in the journey planner by now?,107,17
2625890,745964,True,Tue Oct 31 03:11:57 +0000 2017,@410240 @ChipotleTweets 🤦🏼‍♂️,2643774,2625889.0,True,ChipotleTweets,@410240 @chipotletweets 🤦🏼‍♂️,29,3
2626813,741606,True,Mon Oct 30 23:10:49 +0000 2017,Hey - @comcastcares - what happens when your internet connection is down and you want to access xfinity from a cellular line? NOTHING.,2626812,,True,unknown,hey - @comcastcares - what happens when your internet connection is down and you want to access xfinity from a cellular line? nothing.,134,23
2627422,742105,True,Thu Nov 16 05:41:24 +0000 2017,"@115993 I am unable to verify myself on the PayPal website in order to reset my password, please assist 🤔",2627421,,True,AskPayPal,"@115993 i am unable to verify myself on the paypal website in order to reset my password, please assist 🤔",105,20
2627446,742110,True,Fri Nov 17 15:39:37 +0000 2017,@AldiUK fancy telling me why my in date rice I brought last week is mouldy???? Now I can’t eat my chilli 🙁 https://t.co/dnKCSO14BW,2627445,,True,AldiUK,@aldiuk fancy telling me why my in date rice i brought last week is mouldy???? now i can’t eat my chilli 🙁 https://t.co/dnkcso14bw,130,23
2627939,742228,True,Fri Nov 17 16:51:44 +0000 2017,@101823 @69294 @147836 @101824 please consider the above! Would improve Spotify drastically in this use case!,2645753,2627938.0,True,SpotifyCares,@101823 @69294 @147836 @101824 please consider the above! would improve spotify drastically in this use case!,109,16
2628532,740738,True,Fri Nov 17 16:27:07 +0000 2017,@742383 @Morrisons And I thank you.,"2628533,2628531",2628534.0,True,Morrisons,@742383 @morrisons and i thank you.,35,6
2628697,233519,True,Fri Nov 17 16:38:00 +0000 2017,@GloCare You guys said iflix is free for 2 months if there is an active data bundle above N500?.. why did my N2500 data plan run out while watching iflix?  07058192844,2628695,,True,GloCare,@glocare you guys said iflix is free for 2 months if there is an active data bundle above n500?.. why did my n2500 data plan run out while watching iflix? 07058192844,167,31
2628999,742494,True,Fri Nov 17 15:55:44 +0000 2017,Have you received any reporting on camera issues for iPhones? Mine goes black it does takes pictures but I can’t see what I’m pointing at @101313 @170480 @AppleSupport,2628997,,True,AppleSupport,have you received any reporting on camera issues for iphones? mine goes black it does takes pictures but i can’t see what i’m pointing at @101313 @170480 @applesupport,167,28
2629140,742529,True,Fri Nov 17 16:35:54 +0000 2017,"If I go to the @115888 website on my phone, why can't it detect I also have the app on my phone and log me in automatically?",2629139,,True,SpotifyCares,"if i go to the @115888 website on my phone, why can't it detect i also have the app on my phone and log me in automatically?",124,27
2630164,742753,True,Fri Nov 17 16:42:12 +0000 2017,@115858 pls can u let us choose a different default satnav or sort out #AppleMaps in the UK it’s really shit &amp; it’s gonna cost me my job soon,2630163,,True,AppleSupport,@115858 pls can u let us choose a different default satnav or sort out #applemaps in the uk it’s really shit &amp; it’s gonna cost me my job soon,145,29
2630459,742819,True,Fri Nov 17 17:53:56 +0000 2017,"@116136 worst internet and customer service I’ve experienced. Normally I don’t say negative things about companies or people, but it’s been so awful, I felt people should know!!",2630458,,True,comcastcares,"@116136 worst internet and customer service i’ve experienced. normally i don’t say negative things about companies or people, but it’s been so awful, i felt people should know!!",177,28
2630708,178518,True,Fri Nov 17 18:41:40 +0000 2017,@ArgosHelpers @101544 That are ESSENTIAL for it to work for longer than a month,"2630709,2630710",2630707.0,True,unknown,@argoshelpers @101544 that are essential for it to work for longer than a month,79,14
2631810,743140,True,Fri Nov 17 18:16:49 +0000 2017,Stuck on a old @GWRHelp Train outside #BristolParkway for 15mins due to another broken down train. Turns out to be one of the new ones #embarrassing,2631809,,True,GWRHelp,stuck on a old @gwrhelp train outside #bristolparkway for 15mins due to another broken down train. turns out to be one of the new ones #embarrassing,148,26
2632570,743328,True,Fri Nov 17 18:33:03 +0000 2017,@116245 thanks Argos. I thought Pre-Order meant I'd get The Sims 4 on PS4 today which is the release date but nope. Nothing's arrived. Been looking forward to playing it for a couple weeks now 😑,2632569,,True,ArgosHelpers,@116245 thanks argos. i thought pre-order meant i'd get the sims 4 on ps4 today which is the release date but nope. nothing's arrived. been looking forward to playing it for a couple weeks now 😑,194,36
2632938,743426,True,Fri Nov 17 20:14:44 +0000 2017,@AmazonHelp Yes afraid so. Only reason I ordered it was because I needed it on that date. Otherwise I could have boutght it at a retail store,2632940,2632937.0,True,AmazonHelp,@amazonhelp yes afraid so. only reason i ordered it was because i needed it on that date. otherwise i could have boutght it at a retail store,141,27
2632952,133252,True,Fri Nov 17 18:54:48 +0000 2017,"@AmazonHelp Bonsoir !

""Livraison prévue aujourd'hui avant 20h — En transit""",2632950,2632954.0,True,AmazonHelp,"@amazonhelp bonsoir ! ""livraison prévue aujourd'hui avant 20h — en transit""",76,11
2633050,743447,True,Fri Nov 17 18:09:05 +0000 2017,"@116875 ¿se puede usar la promo de desc. de $100 de AmazonCash junto con la promo ""BUENFIN2017""en un solo pedido mayor a $2500?? Gracias",2633049,,True,AmazonHelp,"@116875 ¿se puede usar la promo de desc. de $100 de amazoncash junto con la promo ""buenfin2017""en un solo pedido mayor a $2500?? gracias",136,24
2633566,743585,True,Fri Nov 17 18:42:58 +0000 2017,"Hey @116136, why do I pay so much for service when you have a major outage almost every week in Denver?

I would be better off with literally any other provider.",2633565,,True,comcastcares,"hey @116136, why do i pay so much for service when you have a major outage almost every week in denver? i would be better off with literally any other provider.",161,31
2634176,743712,True,Fri Nov 17 08:38:11 +0000 2017,"@TfL 
Ticket machine at Hounslow not accepting debit cards. How am I supposed to get my weekly travel card on my oyster? Just had to use my debit card on a bus, which I will want a refund for!",2634174,,True,TfL,"@tfl ticket machine at hounslow not accepting debit cards. how am i supposed to get my weekly travel card on my oyster? just had to use my debit card on a bus, which i will want a refund for!",192,39
2634182,743714,True,Fri Nov 17 08:57:38 +0000 2017,@TfL I took a single bus journey from Elephant and Castle to Victoria yesterday at about 1410 and paid with contactless and you've charged me £7.70! What's going on?!,"2634181,2634183",,True,TfL,@tfl i took a single bus journey from elephant and castle to victoria yesterday at about 1410 and paid with contactless and you've charged me £7.70! what's going on?!,166,29
263428,178782,True,Thu Oct 05 22:17:06 +0000 2017,@AskLyft @178781 I can't get the $50 promised in the ad. No place to enter code 50TWITTER!,,263427.0,True,unknown,@asklyft @178781 i can't get the $50 promised in the ad. no place to enter code 50twitter!,90,17
263436,178785,True,Thu Oct 05 22:34:29 +0000 2017,@115821 how does a product get so many 5 star reviews while the 1 star reviews are flooding in? #fakenews #fakereviews @17348 @178787 https://t.co/LPVmy4TPwA,263434,,True,AmazonHelp,@115821 how does a product get so many 5 star reviews while the 1 star reviews are flooding in? #fakenews #fakereviews @17348 @178787 https://t.co/lpvmy4tpwa,157,24
2634583,743789,True,Thu Nov 30 23:40:01 +0000 2017,@VerizonSupport why are you trying to charge me for a new remote control that is only 6 months old? Xfinity doesn’t do that...,2634582,,True,VerizonSupport,@verizonsupport why are you trying to charge me for a new remote control that is only 6 months old? xfinity doesn’t do that...,126,23
2634674,229561,True,Fri Nov 17 19:23:47 +0000 2017,"@UPSHelp Translation: your items do not matter unless we see a number, so too bad asshole",,2634673.0,True,unknown,"@upshelp translation: your items do not matter unless we see a number, so too bad asshole",89,16
2635202,743931,True,Fri Nov 17 19:30:37 +0000 2017,"@115911 I have talked to a couple of different people from the call center. I just got another random call from someone I don't know and they are saying that this is happening to them also. If you have a phone number I can call you, I'll call. It will take more time to text the problem",2635200,2635204.0,True,TMobileHelp,"@115911 i have talked to a couple of different people from the call center. i just got another random call from someone i don't know and they are saying that this is happening to them also. if you have a phone number i can call you, i'll call. it will take more time to text the problem",286,57
2635217,743934,True,Fri Nov 17 19:26:53 +0000 2017,@115913 And I am already paying for four lines,2635215,1040640.0,True,TMobileHelp,@115913 and i am already paying for four lines,46,9
2635472,743995,True,Fri Nov 17 15:39:24 +0000 2017,@743996 @XboxSupport Been happening to my xboc forever lolol,2635471,2635473.0,True,XboxSupport,@743996 @xboxsupport been happening to my xboc forever lolol,60,9
2635473,743996,True,Fri Nov 17 12:08:37 +0000 2017,So my Xbox X keeps turning itself on. I had to unplug it. Is this happening to others too? @XboxSupport,"2635474,2635472,2635475,2635476,2635477,2635478",,True,unknown,so my xbox x keeps turning itself on. i had to unplug it. is this happening to others too? @xboxsupport,103,20
2636059,150093,True,Fri Nov 17 16:34:19 +0000 2017,@XboxSupport Can you explain why it's now filling up the screen? I use a VGA to HDMI box thing and then a hdmi cable to the Xbox. This works fine on my PS4. https://t.co/9JOsQprqKq,2636058,,True,XboxSupport,@xboxsupport can you explain why it's now filling up the screen? i use a vga to hdmi box thing and then a hdmi cable to the xbox. this works fine on my ps4. https://t.co/9josqprqkq,180,34
2636303,744124,True,Fri Nov 17 16:30:12 +0000 2017,@marksandspencer where's half my butter fruit scone? Bought at Galashiels just now.  Will need to go back now. Hmm https://t.co/C4rYuejH0a,2636301,,True,marksandspencer,@marksandspencer where's half my butter fruit scone? bought at galashiels just now. will need to go back now. hmm https://t.co/c4ryuejh0a,138,20
2636345,744134,True,Fri Nov 17 19:56:47 +0000 2017,"@NikeSupport Restarting didn’t work so I deleted then redownloaded the app. Seems to be working now, hopefully that fixed it. Thanks for your help!",2636344,2636346.0,True,NikeSupport,"@nikesupport restarting didn’t work so i deleted then redownloaded the app. seems to be working now, hopefully that fixed it. thanks for your help!",147,24
